"plate","isotype","Location","Sample","antigen","value","group","beadcount","ctrl_group","conc"
"Plate1","IgA","72(1,C24)","Control: MGH Shigella HL1:16000","CtxB",64.80088,"Controls",">50","MGH Shigella HL",6.25e-05
"Plate1","IgA","5(1,A5)","Control: MGH mixed pool1:1000","Ogawa OSP",137259.7813,"Controls",">50","MGH mixed pool",0.001
"Plate1","IgA","6(1,A6)","Control: MGH mixed pool1:1000","Ogawa OSP",151939.4688,"Controls",">50","MGH mixed pool",0.001
"Plate1","IgA","7(1,A7)","Control: MGH mixed pool1:4000","Ogawa OSP",54327.15625,"Controls",">50","MGH mixed pool",0.00025
"Plate1","IgA","8(1,A8)","Control: MGH mixed pool1:4000","Ogawa OSP",55778.74609,"Controls",">50","MGH mixed pool",0.00025
"Plate1","IgA","9(1,A9)","Control: MGH mixed pool1:16000","Ogawa OSP",17136.52734,"Controls",">50","MGH mixed pool",6.25e-05
"Plate1","IgA","10(1,A10)","Control: MGH mixed pool1:16000","Ogawa OSP",16846.65039,"Controls",">50","MGH mixed pool",6.25e-05
"Plate1","IgA","11(1,A11)","Control: MGH mixed pool1:64000","Ogawa OSP",4052.60254,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate1","IgA","12(1,A12)","Control: MGH mixed pool1:64000","Ogawa OSP",3409.86475,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate1","IgA","13(1,A13)","Control: MGH mixed pool1:256000","Ogawa OSP",1292.64087,"Controls",">50","MGH mixed pool",3.91e-06
"Plate1","IgA","14(1,A14)","Control: MGH mixed pool1:256000","Ogawa OSP",979.17175,"Controls",">50","MGH mixed pool",3.91e-06
"Plate1","IgA","15(1,A15)","Control: MGH mixed pool1:1024000","Ogawa OSP",278.86972,"Controls",">50","MGH mixed pool",9.77e-07
"Plate1","IgA","16(1,A16)","Control: MGH mixed pool1:1024000","Ogawa OSP",245.67656,"Controls",">50","MGH mixed pool",9.77e-07
"Plate1","IgA","17(1,A17)","Control: MGH mixed pool1:4096000","Ogawa OSP",86.04922,"Controls",">50","MGH mixed pool",2.44e-07
"Plate1","IgA","18(1,A18)","Control: MGH mixed pool1:4096000","Ogawa OSP",82.50313,"Controls",">50","MGH mixed pool",2.44e-07
"Plate1","IgA","19(1,A19)","Control: MGH mixed pool1:16384000","Ogawa OSP",55.94727,"Controls",">50","MGH mixed pool",6.1e-08
"Plate1","IgA","20(1,A20)","Control: MGH mixed pool1:16384000","Ogawa OSP",60.05117,"Controls",">50","MGH mixed pool",6.1e-08
"Plate1","IgA","21(1,A21)","Control: Negative COVID1:1000","Ogawa OSP",67.05039,"Controls",">50","Negative COVID",0.001
"Plate1","IgA","22(1,A22)","Control: Negative COVID1:1000","Ogawa OSP",76.55312,"Controls",">50","Negative COVID",0.001
"Plate1","IgA","23(1,A23)","Control: HlyE mAb50 ng.mL","Ogawa OSP",71.33027,"Controls",">50","HlyE mAb",50
"Plate1","IgA","24(1,A24)","Control: HlyE mAb50 ng.mL","Ogawa OSP",66.09746,"Controls",">50","HlyE mAb",50
"Plate1","IgA","25(1,B1)","Control: HlyE mAb12.5 ng.mL","Ogawa OSP",71.51289,"Controls",">50","HlyE mAb",12.5
"Plate1","IgA","26(1,B2)","Control: HlyE mAb12.5 ng.mL","Ogawa OSP",62.58457,"Controls",">50","HlyE mAb",12.5
"Plate1","IgA","27(1,B3)","Control: HlyE mAb3.125 ng.mL","Ogawa OSP",65.025,"Controls",">50","HlyE mAb",3.125
"Plate1","IgA","28(1,B4)","Control: HlyE mAb3.125 ng.mL","Ogawa OSP",57.58584,"Controls",">50","HlyE mAb",3.125
"Plate1","IgA","29(1,B5)","Control: HlyE mAb0.78125 ng.mL","Ogawa OSP",60.57744,"Controls",">50","HlyE mAb",0.78125
"Plate1","IgA","30(1,B6)","Control: HlyE mAb0.78125 ng.mL","Ogawa OSP",58.34453,"Controls",">50","HlyE mAb",0.78125
"Plate1","IgA","31(1,B7)","Control: HlyE mAb0.1953125 ng.mL","Ogawa OSP",61.53867,"Controls",">50","HlyE mAb",0.1953125
"Plate1","IgA","32(1,B8)","Control: HlyE mAb0.1953125 ng.mL","Ogawa OSP",55.91572,"Controls",">50","HlyE mAb",0.1953125
"Plate1","IgA","33(1,B9)","Control: HlyE mAb0.048828125 ng.mL","Ogawa OSP",53.51016,"Controls",">50","HlyE mAb",0.048828125
"Plate1","IgA","34(1,B10)","Control: HlyE mAb0.048828125 ng.mL","Ogawa OSP",60.1541,"Controls",">50","HlyE mAb",0.048828125
"Plate1","IgA","35(1,B11)","Control: HlyE mAb0.012207031 ng.mL","Ogawa OSP",60.1707,"Controls",">50","HlyE mAb",0.012207031
"Plate1","IgA","36(1,B12)","Control: HlyE mAb0.012207031 ng.mL","Ogawa OSP",57.47461,"Controls",">50","HlyE mAb",0.012207031
"Plate1","IgA","37(1,B13)","Control: HlyE mAb0.003051758 ng.mL","Ogawa OSP",62.72236,"Controls",">50","HlyE mAb",0.003051758
"Plate1","IgA","38(1,B14)","Control: HlyE mAb0.003051758 ng.mL","Ogawa OSP",54.86152,"Controls",">50","HlyE mAb",0.003051758
"Plate1","IgA","39(1,B15)","Control: MGH VC pool1:100","Ogawa OSP",39492.07031,"Controls",">50","MGH VC pool",0.01
"Plate1","IgA","40(1,B16)","Control: MGH VC pool1:100","Ogawa OSP",41681.05859,"Controls",">50","MGH VC pool",0.01
"Plate1","IgA","41(1,B17)","Control: MGH VC pool1:400","Ogawa OSP",13296.07227,"Controls",">50","MGH VC pool",0.0025
"Plate1","IgA","42(1,B18)","Control: MGH VC pool1:400","Ogawa OSP",15947.50098,"Controls",">50","MGH VC pool",0.0025
"Plate1","IgA","43(1,B19)","Control: MGH VC pool1:1600","Ogawa OSP",3633.50757,"Controls",">50","MGH VC pool",0.000625
"Plate1","IgA","44(1,B20)","Control: MGH VC pool1:1600","Ogawa OSP",3965.99365,"Controls",">50","MGH VC pool",0.000625
"Plate1","IgA","45(1,B21)","Control: MGH VC pool1:6400","Ogawa OSP",817.0658,"Controls",">50","MGH VC pool",0.00015625
"Plate1","IgA","46(1,B22)","Control: MGH VC pool1:6400","Ogawa OSP",1102.33044,"Controls",">50","MGH VC pool",0.00015625
"Plate1","IgA","47(1,B23)","Control: MGH VC pool1:25600","Ogawa OSP",319.68964,"Controls",">50","MGH VC pool",3.91e-05
"Plate1","IgA","48(1,B24)","Control: MGH VC pool1:25600","Ogawa OSP",287.28339,"Controls",">50","MGH VC pool",3.91e-05
"Plate1","IgA","49(1,C1)","Control: MGH VC pool1:102400","Ogawa OSP",121.43213,"Controls",">50","MGH VC pool",9.77e-06
"Plate1","IgA","50(1,C2)","Control: MGH VC pool1:102400","Ogawa OSP",107.97988,"Controls",">50","MGH VC pool",9.77e-06
"Plate1","IgA","51(1,C3)","Control: MGH VC pool1:409600","Ogawa OSP",65.62598,"Controls",">50","MGH VC pool",2.44e-06
"Plate1","IgA","52(1,C4)","Control: MGH VC pool1:409600","Ogawa OSP",63.9874,"Controls",">50","MGH VC pool",2.44e-06
"Plate1","IgA","53(1,C5)","Control: MGH VC pool1:1638400","Ogawa OSP",64.08369,"Controls",">50","MGH VC pool",6.1e-07
"Plate1","IgA","54(1,C6)","Control: MGH VC pool1:1638400","Ogawa OSP",60.24043,"Controls",">50","MGH VC pool",6.1e-07
"Plate1","IgA","55(1,C7)","Control: MGH Typhi HL1:1000","Ogawa OSP",206.4454,"Controls",">50","MGH Typhi HL",0.001
"Plate1","IgA","56(1,C8)","Control: MGH Typhi HL1:1000","Ogawa OSP",193.67383,"Controls",">50","MGH Typhi HL",0.001
"Plate1","IgA","57(1,C9)","Control: MGH Typhi HL1:4000","Ogawa OSP",125.68213,"Controls",">50","MGH Typhi HL",0.00025
"Plate1","IgA","58(1,C10)","Control: MGH Typhi HL1:4000","Ogawa OSP",101.85225,"Controls",">50","MGH Typhi HL",0.00025
"Plate1","IgA","59(1,C11)","Control: MGH Typhi HL1:16000","Ogawa OSP",99.68574,"Controls",">50","MGH Typhi HL",6.25e-05
"Plate1","IgA","60(1,C12)","Control: MGH Typhi HL1:16000","Ogawa OSP",100.78809,"Controls",">50","MGH Typhi HL",6.25e-05
"Plate1","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","Ogawa OSP",15480.68848,"Controls",">50","MGH Cholera HL",0.001
"Plate1","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","Ogawa OSP",13672.15723,"Controls",">50","MGH Cholera HL",0.001
"Plate1","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","Ogawa OSP",4051.79053,"Controls",">50","MGH Cholera HL",0.00025
"Plate1","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","Ogawa OSP",3903.99023,"Controls",">50","MGH Cholera HL",0.00025
"Plate1","IgA","65(1,C17)","Control: MGH Cholera HL1:16000","Ogawa OSP",977.76398,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate1","IgA","66(1,C18)","Control: MGH Cholera HL1:16000","Ogawa OSP",941.51947,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate1","IgA","67(1,C19)","Control: MGH Shigella HL1:1000","Ogawa OSP",395.73145,"Controls",">50","MGH Shigella HL",0.001
"Plate1","IgA","68(1,C20)","Control: MGH Shigella HL1:1000","Ogawa OSP",357.19922,"Controls",">50","MGH Shigella HL",0.001
"Plate1","IgA","69(1,C21)","Control: MGH Shigella HL1:4000","Ogawa OSP",148.28516,"Controls",">50","MGH Shigella HL",0.00025
"Plate1","IgA","70(1,C22)","Control: MGH Shigella HL1:4000","Ogawa OSP",140.38614,"Controls",">50","MGH Shigella HL",0.00025
"Plate1","IgA","71(1,C23)","Control: MGH Shigella HL1:16000","Ogawa OSP",96.31895,"Controls",">50","MGH Shigella HL",6.25e-05
"Plate1","IgA","72(1,C24)","Control: MGH Shigella HL1:16000","Ogawa OSP",82.4334,"Controls",">50","MGH Shigella HL",6.25e-05
"Plate1","IgA","5(1,A5)","Control: MGH mixed pool1:1000","ipaB",1461.15991,"Controls",">50","MGH mixed pool",0.001
"Plate1","IgA","6(1,A6)","Control: MGH mixed pool1:1000","ipaB",1556.34668,"Controls",">50","MGH mixed pool",0.001
"Plate1","IgA","7(1,A7)","Control: MGH mixed pool1:4000","ipaB",747.96515,"Controls",">50","MGH mixed pool",0.00025
"Plate1","IgA","8(1,A8)","Control: MGH mixed pool1:4000","ipaB",706.05115,"Controls",">50","MGH mixed pool",0.00025
"Plate1","IgA","9(1,A9)","Control: MGH mixed pool1:16000","ipaB",317.51816,"Controls",">50","MGH mixed pool",6.25e-05
"Plate1","IgA","10(1,A10)","Control: MGH mixed pool1:16000","ipaB",300.05997,"Controls",">50","MGH mixed pool",6.25e-05
"Plate1","IgA","11(1,A11)","Control: MGH mixed pool1:64000","ipaB",121.20801,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate1","IgA","12(1,A12)","Control: MGH mixed pool1:64000","ipaB",118.52187,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate1","IgA","13(1,A13)","Control: MGH mixed pool1:256000","ipaB",91.14092,"Controls",">50","MGH mixed pool",3.91e-06
"Plate1","IgA","14(1,A14)","Control: MGH mixed pool1:256000","ipaB",78.33945,"Controls",">50","MGH mixed pool",3.91e-06
"Plate1","IgA","15(1,A15)","Control: MGH mixed pool1:1024000","ipaB",63.01289,"Controls",">50","MGH mixed pool",9.77e-07
"Plate1","IgA","16(1,A16)","Control: MGH mixed pool1:1024000","ipaB",58.88906,"Controls",">50","MGH mixed pool",9.77e-07
"Plate1","IgA","17(1,A17)","Control: MGH mixed pool1:4096000","ipaB",58.21836,"Controls",">50","MGH mixed pool",2.44e-07
"Plate1","IgA","18(1,A18)","Control: MGH mixed pool1:4096000","ipaB",59.55312,"Controls",">50","MGH mixed pool",2.44e-07
"Plate1","IgA","19(1,A19)","Control: MGH mixed pool1:16384000","ipaB",52.08242,"Controls",">50","MGH mixed pool",6.1e-08
"Plate1","IgA","20(1,A20)","Control: MGH mixed pool1:16384000","ipaB",71.76524,"Controls",">50","MGH mixed pool",6.1e-08
"Plate1","IgA","21(1,A21)","Control: Negative COVID1:1000","ipaB",67.60488,"Controls",">50","Negative COVID",0.001
"Plate1","IgA","22(1,A22)","Control: Negative COVID1:1000","ipaB",68.21416,"Controls",">50","Negative COVID",0.001
"Plate1","IgA","23(1,A23)","Control: HlyE mAb50 ng.mL","ipaB",73.4752,"Controls",">50","HlyE mAb",50
"Plate1","IgA","24(1,A24)","Control: HlyE mAb50 ng.mL","ipaB",84.88711,"Controls",">50","HlyE mAb",50
"Plate1","IgA","25(1,B1)","Control: HlyE mAb12.5 ng.mL","ipaB",63.53418,"Controls",">50","HlyE mAb",12.5
"Plate1","IgA","26(1,B2)","Control: HlyE mAb12.5 ng.mL","ipaB",66.62539,"Controls",">50","HlyE mAb",12.5
"Plate1","IgA","27(1,B3)","Control: HlyE mAb3.125 ng.mL","ipaB",60.521,"Controls",">50","HlyE mAb",3.125
"Plate1","IgA","28(1,B4)","Control: HlyE mAb3.125 ng.mL","ipaB",56.42705,"Controls",">50","HlyE mAb",3.125
"Plate1","IgA","29(1,B5)","Control: HlyE mAb0.78125 ng.mL","ipaB",56.35069,"Controls",">50","HlyE mAb",0.78125
"Plate1","IgA","30(1,B6)","Control: HlyE mAb0.78125 ng.mL","ipaB",60.91777,"Controls",">50","HlyE mAb",0.78125
"Plate1","IgA","31(1,B7)","Control: HlyE mAb0.1953125 ng.mL","ipaB",58.15527,"Controls",">50","HlyE mAb",0.1953125
"Plate1","IgA","32(1,B8)","Control: HlyE mAb0.1953125 ng.mL","ipaB",59.68926,"Controls",">50","HlyE mAb",0.1953125
"Plate1","IgA","33(1,B9)","Control: HlyE mAb0.048828125 ng.mL","ipaB",66.9209,"Controls",">50","HlyE mAb",0.048828125
"Plate1","IgA","34(1,B10)","Control: HlyE mAb0.048828125 ng.mL","ipaB",53.64961,"Controls",">50","HlyE mAb",0.048828125
"Plate1","IgA","35(1,B11)","Control: HlyE mAb0.012207031 ng.mL","ipaB",58.05235,"Controls",">50","HlyE mAb",0.012207031
"Plate1","IgA","36(1,B12)","Control: HlyE mAb0.012207031 ng.mL","ipaB",58.15527,"Controls",">50","HlyE mAb",0.012207031
"Plate1","IgA","37(1,B13)","Control: HlyE mAb0.003051758 ng.mL","ipaB",61.89394,"Controls",">50","HlyE mAb",0.003051758
"Plate1","IgA","38(1,B14)","Control: HlyE mAb0.003051758 ng.mL","ipaB",54.90469,"Controls",">50","HlyE mAb",0.003051758
"Plate1","IgA","39(1,B15)","Control: MGH VC pool1:100","ipaB",1404.14026,"Controls",">50","MGH VC pool",0.01
"Plate1","IgA","40(1,B16)","Control: MGH VC pool1:100","ipaB",1610.08594,"Controls",">50","MGH VC pool",0.01
"Plate1","IgA","41(1,B17)","Control: MGH VC pool1:400","ipaB",618.14917,"Controls",">50","MGH VC pool",0.0025
"Plate1","IgA","42(1,B18)","Control: MGH VC pool1:400","ipaB",690.56525,"Controls",">50","MGH VC pool",0.0025
"Plate1","IgA","43(1,B19)","Control: MGH VC pool1:1600","ipaB",254.27119,"Controls",">50","MGH VC pool",0.000625
"Plate1","IgA","44(1,B20)","Control: MGH VC pool1:1600","ipaB",278.21896,"Controls",">50","MGH VC pool",0.000625
"Plate1","IgA","45(1,B21)","Control: MGH VC pool1:6400","ipaB",121.10342,"Controls",">50","MGH VC pool",0.00015625
"Plate1","IgA","46(1,B22)","Control: MGH VC pool1:6400","ipaB",140.42265,"Controls",">50","MGH VC pool",0.00015625
"Plate1","IgA","47(1,B23)","Control: MGH VC pool1:25600","ipaB",92.34453,"Controls",">50","MGH VC pool",3.91e-05
"Plate1","IgA","48(1,B24)","Control: MGH VC pool1:25600","ipaB",81.89717,"Controls",">50","MGH VC pool",3.91e-05
"Plate1","IgA","49(1,C1)","Control: MGH VC pool1:102400","ipaB",62.07656,"Controls",">50","MGH VC pool",9.77e-06
"Plate1","IgA","50(1,C2)","Control: MGH VC pool1:102400","ipaB",60.88457,"Controls",">50","MGH VC pool",9.77e-06
"Plate1","IgA","51(1,C3)","Control: MGH VC pool1:409600","ipaB",58.11045,"Controls",">50","MGH VC pool",2.44e-06
"Plate1","IgA","52(1,C4)","Control: MGH VC pool1:409600","ipaB",52.20527,"Controls",">50","MGH VC pool",2.44e-06
"Plate1","IgA","53(1,C5)","Control: MGH VC pool1:1638400","ipaB",56.78066,"Controls",">50","MGH VC pool",6.1e-07
"Plate1","IgA","54(1,C6)","Control: MGH VC pool1:1638400","ipaB",57.98428,"Controls",">50","MGH VC pool",6.1e-07
"Plate1","IgA","55(1,C7)","Control: MGH Typhi HL1:1000","ipaB",1506.5885,"Controls",">50","MGH Typhi HL",0.001
"Plate1","IgA","56(1,C8)","Control: MGH Typhi HL1:1000","ipaB",1404.09375,"Controls",">50","MGH Typhi HL",0.001
"Plate1","IgA","57(1,C9)","Control: MGH Typhi HL1:4000","ipaB",512.36572,"Controls",">50","MGH Typhi HL",0.00025
"Plate1","IgA","58(1,C10)","Control: MGH Typhi HL1:4000","ipaB",365.33066,"Controls",">50","MGH Typhi HL",0.00025
"Plate1","IgA","59(1,C11)","Control: MGH Typhi HL1:16000","ipaB",210.7336,"Controls",">50","MGH Typhi HL",6.25e-05
"Plate1","IgA","60(1,C12)","Control: MGH Typhi HL1:16000","ipaB",199.56406,"Controls",">50","MGH Typhi HL",6.25e-05
"Plate1","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","ipaB",1157.21863,"Controls",">50","MGH Cholera HL",0.001
"Plate1","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","ipaB",868.32483,"Controls",">50","MGH Cholera HL",0.001
"Plate1","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","ipaB",417.45294,"Controls",">50","MGH Cholera HL",0.00025
"Plate1","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","ipaB",415.84259,"Controls",">50","MGH Cholera HL",0.00025
"Plate1","IgA","65(1,C17)","Control: MGH Cholera HL1:16000","ipaB",161.5332,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate1","IgA","66(1,C18)","Control: MGH Cholera HL1:16000","ipaB",158.68106,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate1","IgA","67(1,C19)","Control: MGH Shigella HL1:1000","ipaB",13711.92188,"Controls",">50","MGH Shigella HL",0.001
"Plate1","IgA","68(1,C20)","Control: MGH Shigella HL1:1000","ipaB",13147.88965,"Controls",">50","MGH Shigella HL",0.001
"Plate1","IgA","69(1,C21)","Control: MGH Shigella HL1:4000","ipaB",2491.42627,"Controls",">50","MGH Shigella HL",0.00025
"Plate1","IgA","70(1,C22)","Control: MGH Shigella HL1:4000","ipaB",2394.35693,"Controls",">50","MGH Shigella HL",0.00025
"Plate1","IgA","71(1,C23)","Control: MGH Shigella HL1:16000","ipaB",516.45972,"Controls",">50","MGH Shigella HL",6.25e-05
"Plate1","IgA","72(1,C24)","Control: MGH Shigella HL1:16000","ipaB",447.38556,"Controls",">50","MGH Shigella HL",6.25e-05
"Plate1","IgA","5(1,A5)","Control: MGH mixed pool1:1000","TTHc",845.1955,"Controls",">50","MGH mixed pool",0.001
"Plate1","IgA","6(1,A6)","Control: MGH mixed pool1:1000","TTHc",826.36603,"Controls",">50","MGH mixed pool",0.001
"Plate1","IgA","7(1,A7)","Control: MGH mixed pool1:4000","TTHc",313.47736,"Controls",">50","MGH mixed pool",0.00025
"Plate1","IgA","8(1,A8)","Control: MGH mixed pool1:4000","TTHc",290.55557,"Controls",">50","MGH mixed pool",0.00025
"Plate1","IgA","9(1,A9)","Control: MGH mixed pool1:16000","TTHc",191.1703,"Controls",">50","MGH mixed pool",6.25e-05
"Plate1","IgA","10(1,A10)","Control: MGH mixed pool1:16000","TTHc",186.6713,"Controls",">50","MGH mixed pool",6.25e-05
"Plate1","IgA","11(1,A11)","Control: MGH mixed pool1:64000","TTHc",139.1377,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate1","IgA","12(1,A12)","Control: MGH mixed pool1:64000","TTHc",128.58243,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate1","IgA","13(1,A13)","Control: MGH mixed pool1:256000","TTHc",106.53721,"Controls",">50","MGH mixed pool",3.91e-06
"Plate1","IgA","14(1,A14)","Control: MGH mixed pool1:256000","TTHc",121.52344,"Controls",">50","MGH mixed pool",3.91e-06
"Plate1","IgA","15(1,A15)","Control: MGH mixed pool1:1024000","TTHc",107.89355,"Controls",">50","MGH mixed pool",9.77e-07
"Plate1","IgA","16(1,A16)","Control: MGH mixed pool1:1024000","TTHc",108.63897,"Controls",">50","MGH mixed pool",9.77e-07
"Plate1","IgA","17(1,A17)","Control: MGH mixed pool1:4096000","TTHc",126.95879,"Controls",">50","MGH mixed pool",2.44e-07
"Plate1","IgA","18(1,A18)","Control: MGH mixed pool1:4096000","TTHc",111.58408,"Controls",">50","MGH mixed pool",2.44e-07
"Plate1","IgA","19(1,A19)","Control: MGH mixed pool1:16384000","TTHc",109.60352,"Controls",">50","MGH mixed pool",6.1e-08
"Plate1","IgA","20(1,A20)","Control: MGH mixed pool1:16384000","TTHc",119.04482,"Controls",">50","MGH mixed pool",6.1e-08
"Plate1","IgA","21(1,A21)","Control: Negative COVID1:1000","TTHc",127.88183,"Controls",">50","Negative COVID",0.001
"Plate1","IgA","22(1,A22)","Control: Negative COVID1:1000","TTHc",124.10664,"Controls",">50","Negative COVID",0.001
"Plate1","IgA","23(1,A23)","Control: HlyE mAb50 ng.mL","TTHc",115.43066,"Controls",">50","HlyE mAb",50
"Plate1","IgA","24(1,A24)","Control: HlyE mAb50 ng.mL","TTHc",121.90694,"Controls",">50","HlyE mAb",50
"Plate1","IgA","25(1,B1)","Control: HlyE mAb12.5 ng.mL","TTHc",106.18359,"Controls",">50","HlyE mAb",12.5
"Plate1","IgA","26(1,B2)","Control: HlyE mAb12.5 ng.mL","TTHc",100.88106,"Controls",">50","HlyE mAb",12.5
"Plate1","IgA","27(1,B3)","Control: HlyE mAb3.125 ng.mL","TTHc",120.75312,"Controls",">50","HlyE mAb",3.125
"Plate1","IgA","28(1,B4)","Control: HlyE mAb3.125 ng.mL","TTHc",107.84375,"Controls",">50","HlyE mAb",3.125
"Plate1","IgA","29(1,B5)","Control: HlyE mAb0.78125 ng.mL","TTHc",119.36025,"Controls",">50","HlyE mAb",0.78125
"Plate1","IgA","30(1,B6)","Control: HlyE mAb0.78125 ng.mL","TTHc",117.02441,"Controls",">50","HlyE mAb",0.78125
"Plate1","IgA","31(1,B7)","Control: HlyE mAb0.1953125 ng.mL","TTHc",116.30058,"Controls",">50","HlyE mAb",0.1953125
"Plate1","IgA","32(1,B8)","Control: HlyE mAb0.1953125 ng.mL","TTHc",121.65625,"Controls",">50","HlyE mAb",0.1953125
"Plate1","IgA","33(1,B9)","Control: HlyE mAb0.048828125 ng.mL","TTHc",111.3832,"Controls",">50","HlyE mAb",0.048828125
"Plate1","IgA","34(1,B10)","Control: HlyE mAb0.048828125 ng.mL","TTHc",119.6707,"Controls",">50","HlyE mAb",0.048828125
"Plate1","IgA","35(1,B11)","Control: HlyE mAb0.012207031 ng.mL","TTHc",117.42949,"Controls",">50","HlyE mAb",0.012207031
"Plate1","IgA","36(1,B12)","Control: HlyE mAb0.012207031 ng.mL","TTHc",103.94405,"Controls",">50","HlyE mAb",0.012207031
"Plate1","IgA","37(1,B13)","Control: HlyE mAb0.003051758 ng.mL","TTHc",110.66436,"Controls",">50","HlyE mAb",0.003051758
"Plate1","IgA","38(1,B14)","Control: HlyE mAb0.003051758 ng.mL","TTHc",107.93506,"Controls",">50","HlyE mAb",0.003051758
"Plate1","IgA","39(1,B15)","Control: MGH VC pool1:100","TTHc",235.95801,"Controls",">50","MGH VC pool",0.01
"Plate1","IgA","40(1,B16)","Control: MGH VC pool1:100","TTHc",256.0459,"Controls",">50","MGH VC pool",0.01
"Plate1","IgA","41(1,B17)","Control: MGH VC pool1:400","TTHc",180.98691,"Controls",">50","MGH VC pool",0.0025
"Plate1","IgA","42(1,B18)","Control: MGH VC pool1:400","TTHc",167.32217,"Controls",">50","MGH VC pool",0.0025
"Plate1","IgA","43(1,B19)","Control: MGH VC pool1:1600","TTHc",134.19376,"Controls",">50","MGH VC pool",0.000625
"Plate1","IgA","44(1,B20)","Control: MGH VC pool1:1600","TTHc",157.08731,"Controls",">50","MGH VC pool",0.000625
"Plate1","IgA","45(1,B21)","Control: MGH VC pool1:6400","TTHc",156.24063,"Controls",">50","MGH VC pool",0.00015625
"Plate1","IgA","46(1,B22)","Control: MGH VC pool1:6400","TTHc",141.6711,"Controls",">50","MGH VC pool",0.00015625
"Plate1","IgA","47(1,B23)","Control: MGH VC pool1:25600","TTHc",116.6625,"Controls",">50","MGH VC pool",3.91e-05
